job_id,title,role,company,location,country,work_type,company_size,experience,qualifications,salary,description,responsibilities,skills,benefits,sector,industry,posting_date,portal,source,external_url
4949389350,Software Engineering Senior Advisor,Software Engineering Senior Advisor,Evernorth,"Hyderabad, Telangana",IN,,,,,,"About Evernorth: Evernorth Health Services, a division of The Cigna Group (NYSE: CI), creates pharmacy, care, and benefits solutions to improve health and increase vitality. We relentlessly innovate to make the prediction, prevention, and treatment of illness and disease more accessible to millions of people. Responsibilities: Candidates will need to have experience with medium-to-large-scale web development. Ability to develop within full technology stack Be part of a fast moving team, working…",,[],[],,IT Jobs,2024-11-24T07:17:36Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4949389350?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=E31D7F16E7B13000896335693E3898C782BEACC5
5040652559,Software Engineering Associate advisor,Software Engineering Associate advisor,Evernorth,"Hyderabad, Telangana",IN,,,,,,"About Evernorth: Evernorth Health Services, a division of The Cigna Group (NYSE: CI), creates pharmacy, care, and benefits solutions to improve health and increase vitality. We relentlessly innovate to make the prediction, prevention, and treatment of illness and disease more accessible to millions of people. Responsibilities: Candidates will need to have experience with medium-to-large-scale web development. Ability to develop within full technology stack Be part of a fast moving team, working…",,[],[],,IT Jobs,2025-02-07T11:21:50Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5040652559?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=B938502CF7E5A6B59740275335FB2335669326F6
5596428591,Sr. Software Engineer - DevOps,Sr. Software Engineer - DevOps,HME,"Bangalore, Karnataka",IN,,,,,,"About HME: For over 50 years, HME has created industry-leading products and services, their earliest being the first wireless microphone for the professional audio market in 1974. Since then, they have evolved greatly and pioneered into a variety of niche markets, setting new benchmarks with their work. HME believes that theres more to a person than whats written on their resume. HME sees their employees for who they are and value every idea and opinion its what fuels their innovative thinking …",,[],[],,IT Jobs,2026-01-23T05:10:45Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5596428591?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=DBD96D3EAB0E2D1F00E5CED1F66BE4009E62B007
4976119767,Senior Staff Software Engineer,Senior Staff Software Engineer,ANSR Summit Consulting,"Gurgaon, Haryana",IN,,,,,,"Role and Responsibilities: Deliver highly scalable, available, and fault-tolerant production applications. Help prevent and investigate production issues. Build architecture design, influence product roadmap, and take ownership and responsibility over new projects. Lead code/design reviews to ensure smooth daily operations and accurate planning Participate in the entire application lifecycle, focusing on coding and debugging Write clean code to develop functional applications Identify bottlenec…",,[],[],,IT Jobs,2024-12-13T06:35:08Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4976119767?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=0C7F0242B86E3158E8BE9B603AA130A4E7AFBCC9
5694091617,Senior Software Engineer - Backend,Senior Software Engineer - Backend,GoodScore,"Bangalore, Karnataka",IN,,,,,,"Goodscore is on a mission to make financial literacy and credit access simple, actionable, and inclusive for over 150 million Indians who are credit-underserved. From starting personalized credit consulting in 2023 to now empowering over 5 million users to take control of their credit health, we are one of India’s fastest-growing credit score & credit management apps. We are backed by leading VC funds in India, consistently ranked among the top 10 finance apps in the country, and are currently …",,[],[],,IT Jobs,2026-04-09T08:13:06Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5694091617?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=D68B45AC9C4D34C421C89BC87640485D56FFFDB5
5604700627,"Senior Software Engineer, Frontend","Senior Software Engineer, Frontend",Commotion,"Mumbai, Maharashtra",IN,,,,,,"We’re looking for a self-starter who thrives on ownership and loves building beautiful, performant, and scalable web experiences. You’ll lead the frontend efforts for Commotion’s product suite — helping shape the product, architecture, and engineering culture as we scale. What you’ll do Lead the design and development of our frontend systems using React, Redux, and TypeScript Collaborate closely with product, design, and backend teams to ship high-quality features fast Own frontend architecture…",,[],[],,IT Jobs,2026-01-29T19:32:11Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5604700627?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=B15892A190D96CEE0917218DBA8682611C732437
5611212762,Staff Software Engineer (Embedded),Staff Software Engineer (Embedded),HME,"Bangalore, Karnataka",IN,,,,,,"About HME: For over 50 years, HME has created industry-leading products and services, their earliest being the first wireless microphone for the professional audio market in 1974. Since then, they have evolved greatly and pioneered into a variety of niche markets, setting new benchmarks with their work. HME believes that theres more to a person than whats written on their resume. HME sees their employees for who they are and values every idea and opinion its what fuels their innovative thinking…",,[],[],,IT Jobs,2026-02-03T08:20:05Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5611212762?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=4B9F0D59DA6E92851B7684DC0937ADAE8E9A97EC
5691757209,Senior Software Engineering Manager,Senior Software Engineering Manager,Under Armour India,"Bangalore, Karnataka",IN,,,,,,"PURPOSE OF ROLE: The Senior Manager, SAP Engineering leads the strategy, delivery, and performance of SAP technical solutions, overseeing development, integration, and platform engineering teams. The role ensures scalable, high quality SAP systems, drives modernization and automation initiatives, and partners with business and technology leaders to enable enterprise-wide digital capabilities. YOUR IMPACT (Job Responsibilities): Lead and motivate a team of technologists that designs, builds, and…",,[],[],,IT Jobs,2026-04-07T09:42:09Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5691757209?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2681C6B2850E73CAE1D5C8CBBD19782597C998C9
4966364725,Software Engineering Senior Analyst,Software Engineering Senior Analyst,Evernorth,"Hyderabad, Telangana",IN,,,,,,"About Evernorth Evernorth Health Services, a division of The Cigna Group (NYSE: CI), creates pharmacy, care, and benefits solutions to improve health and increase vitality. We relentlessly innovate to make the prediction, prevention, and treatment of illness and disease more accessible to millions of people. Application Development Lead Analyst Position Overview: This positions primary responsibility will be to translate software requirements into functions using Mainframe, ETL frameworks, Data…",,[],[],,IT Jobs,2024-12-07T06:51:40Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4966364725?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=EFD6BF478B5B18E4695EF376021B855F844447F5
5688254750,Senior Software Engineering Manager,Senior Software Engineering Manager,Under Armour India,"Bangalore, Karnataka",IN,,,,,,"PURPOSE OF ROLE: The Under Armour Digital Commerce teamresponsible for UA.com, the Under Armour App, and related services and systemsis seeking a Senior Manager, App Engineering for our Under Armour India (UAI) office. This role will partner closely with the Global Engineering leadership team to lead mobile app engineering at UAIacross iOS and Android, driving adoption and continued evolution of Kotlin Multiplatform (KMP) to deliver scalable, consistent, and high-quality app experiences. YOUR I…",,[],[],,Engineering Jobs,2026-04-03T09:36:37Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5688254750?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=70611C2E811F21B37106E72D9CA4E0AF40196E72
5691757200,Senior Software Engineering Manager,Senior Software Engineering Manager,Under Armour India,"Bangalore, Karnataka",IN,,,,,,"PURPOSE OF ROLE: At Under Armour,werebuilding software to power the future of connected fitness.Wereserious about individual growth and athlete achievement, andwedlike you to join us in building real products that will help millions of people improve their lives through better health& fitness. We'rehiring a Senior Manager in our Infrastructure Engineering organization, which powers an ecosystem of over 200M athletes, fitness enthusiasts, and people pursuing a healthy lifestyle. In this role, yo…",,[],[],,IT Jobs,2026-04-07T09:42:08Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5691757200?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=C7B29E3611DC14AAD12AF03F99F034EDA7048BF8
5611212953,Senior Software Engineer (Embedded),Senior Software Engineer (Embedded),HME,"Bangalore, Karnataka",IN,,,,,,"About HME: For over 50 years, HME has created industry-leading products and services, their earliest being the first wireless microphone for the professional audio market in 1974. Since then, they have evolved greatly and pioneered into a variety of niche markets, setting new benchmarks with their work. HME believes that theres more to a person than whats written on their resume. HME sees their employees for who they are and value every idea and opinion its what fuels their innovative thinking …",,[],[],,IT Jobs,2026-02-03T08:20:10Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5611212953?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=8C2A7AA7E830623341EE55FD8FE663AC3158EB2D
5691757222,Senior Software Engineering Manager,Senior Software Engineering Manager,Under Armour India,"Bangalore, Karnataka",IN,,,,,,"PURPOSE OF ROLE: The UnderArmourDigital Commerce teamresponsible for UA.com, the UnderArmourApp, and related services and systemsis seeking a Senior Manager,Web Engineeringfor our UnderArmourIndia (UAI) office. This role will partner closely with the Global Engineering leadership team to leadafullstackwebfocused engineeringteamat UAI.ThisUAI web team willhave a heavy focus onfrontendtechnologies responsible for building, supporting, andmaintainingweb experiencesforour digital customer touchpoin…",,[],[],,IT Jobs,2026-04-07T09:42:12Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5691757222?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=6B8A9441820620C340B1F2D6D84232BCDC954B77
5637569131,Sr Software Engineer - Open Search,Sr Software Engineer - Open Search,HME,"Bangalore, Karnataka",IN,,,,,,"HME is looking for a Senior Software Engineer to own and operate our OpenSearch-based Observability Platform . This role is responsible for running a highly available, secure, and scalable OpenSearch platform on Azure Kubernetes Service (AKS), acting as the DevOps and SRE owner and enabling application teams to onboard telemetry using Open Telemetry. What you will do in the position: Own DevOps and SRE responsibilities for the OpenSearch observability platform. Design, deploy, and operate OpenS…",,[],[],,IT Jobs,2026-02-20T12:30:59Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5637569131?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=EEC0DCC82580007E7015325DC6CFF7780FF9D54D
5679965742,Senior Software Engineer I_IHC040,Senior Software Engineer I_IHC040,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginnings to becoming the worlds largest hotel…",,[],[],,IT Jobs,2026-03-27T09:34:35Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5679965742?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=235472B28E51E464906E306434FF0F553D535F36
5234614059,"Software Engineer II, Aera DI","Software Engineer II, Aera DI",Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"Position Summary : The Software Engineer II, Aera DI role is accountable for developing data solutions and operations support of the Enterprise data lake. The role will be accountable for developing the pipelines for the data enablement projects, production/application support and enhancements, and support data operations activities. Additional responsibilities include data analysis, data operations process and tools, data cataloguing, and developing data SME skills in Global Product Developmen…",,[],[],,IT Jobs,2025-06-05T18:53:51Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5234614059?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=0D10704B3A011D616DA9E59E75223AA875897333
5688254723,Senior Software Engineer II - IHC303,Senior Software Engineer II - IHC303,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginnings to becoming the worlds largest hotel…",,[],[],,IT Jobs,2026-04-03T09:36:28Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5688254723?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=6876ECC917BF9EBC6BD0F32E2883E5716E1042C6
5688254837,Senior Software Engineer II_IHC367,Senior Software Engineer II_IHC367,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"Senior Software Engineer II, Mobile iOS About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginni…",,[],[],,IT Jobs,2026-04-03T09:36:49Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5688254837?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=04209EA0BDC5CE9FF7A4E90A2B0B21B0E11BAD9F
5692783275,Software Engineer 4 - Adobe-MarTech,Software Engineer 4 - Adobe-MarTech,Costco,"Hyderabad, Telangana",IN,,,,,,"Software Engineer 4 - Adobe (MarTech) About Costco Wholesale: Costco Wholesale is a multi-billion-dollar global retailer with warehouse club operations in eleven countries. They provide a wide selection of quality merchandise, plus the convenience of specialty departments and exclusive member services, all designed to make shopping a pleasurable experience for our members. About Costco Wholesale India: At Costco Wholesale India, we foster a collaborative space, working to support Costco Wholesa…",,[],[],,IT Jobs,2026-04-08T09:38:15Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5692783275?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=CC844C2A07A7EECCFAD83E374075BA9347BC340C
5401206276,Software Engineer 4 (Martech/AdTech),Software Engineer 4 (Martech/AdTech),Costco,"Hyderabad, Telangana",IN,,,,,,"Position Title: Software Engineer 4 (Martech/AdTech) Job Description: Roles & Responsibilities: Design and develop scalable Martech/AdTech solutions across web, mobile, and backend systems Build and integrate APIs to support campaign delivery, personalization, and tracking Collaborate with product, data, and engineering teams to deliver reliable and performant ad & marketing experiences Implement targeting and measurement capabilities using first- and third-party data Contribute to the architec…",,[],[],,IT Jobs,2025-09-16T11:06:32Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5401206276?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=963F764E0D97CBE70996CCE1CA75FD800209E96E
5622126528,Senior Software Engineer II-IHC434,Senior Software Engineer II-IHC434,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Marriott: Marriott Tech Accelerator is part of Marriott International, a global leader in hospitality. Marriott International, Inc. is a leading American multinational company that operates a vast array of lodging brands, including hotels and residential properties. It consists of over 30 well-known brands and nearly 8,900 properties situated in 141 countries and territories. Title: Senior Software Engineer Position ID: IHC434 Position Summary: Marriott International is the worlds largest…",,[],[],,IT Jobs,2026-02-10T08:24:36Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5622126528?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=A718CEC9AA65755723D6F7B2E41A1492F6AA9E67
5654633586,Senior Software Engineer II_IHC357,Senior Software Engineer II_IHC357,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"Senior Software Engineer II, Mobile iOS About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginni…",,[],[],,IT Jobs,2026-03-05T09:40:44Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5654633586?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=1DED30B4874640B3F7A07D0FF960F0607E9C4EE6
5374986506,Sr. Software Engineer (UI - React),Sr. Software Engineer (UI - React),InRhythm,India,IN,,,,,,"We’re Looking For a Sr. Software (UI - React) Engineer! Our Team is looking for someone who has a passion for building rich web applications. This individual will own the full software development lifecycle to assess, and deliver critical web application that will directly impact hundreds of thousands to millions of users. This individual will also help grow and coach engineers to realize their full potential as much as be mentored and coached themselves for upward career acceleration. We work …",,[],[],,IT Jobs,2025-08-30T14:43:26Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5374986506?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=42671FB6AB307D1BDD4BB659EBB8A3F66B9CA044
5219560264,Senior Software Engineer - AI/ML,Senior Software Engineer - AI/ML,Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"Position Summary The GPS Data & Analytics Sr. Software Engineer (AI/ML) role is accountable for developing AI/ML & Gen AI Solutions, you will play a pivotal role in designing, developing, and deploying advanced AI/ML Models & Gen AI solutions in Global Product Development and Supply Data and Analytics Enablement organization. Position Responsibilities* Key Responsibilities: Design, develop, and implement machine learning models and AI algorithms to solve complex business problems. Implement Ret…",,[],[],,IT Jobs,2025-05-28T12:02:56Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5219560264?se=ANf37IU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=DE9593A79727FA4C4388396F9213E4B3E5AA161B
5688254741,Senior Software Engineer II_IHC366,Senior Software Engineer II_IHC366,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginnings to becoming the worlds largest hotel…",,[],[],,IT Jobs,2026-04-03T09:36:35Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5688254741?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=455E4DFE8AA9991CF28A0D006D21BA6424A7D1B9
5654633547,Senior Software Engineer II_IHC355,Senior Software Engineer II_IHC355,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginnings to becoming the worlds largest hotel…",,[],[],,IT Jobs,2026-03-05T09:40:38Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5654633547?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=FF06BACBF2604D9D41386081D73E429AC2763382
5686848039,Software Engineer Senior- Front end,Software Engineer Senior- Front end,Costco,"Hyderabad, Telangana",IN,,,,,,"Job Description We are excited to announce an opening for Software Engineer Senior at Costco.Please find below the details of the role and its responsibilities. Skills Required: ReactJs, NextJs, TypeScript, REST APIs usage, Cloud experience(GCP) Experience Range: 12 years Job Description: Position Summary: Global Digital Experience (GDX) is looking for a passionate expert level front-end engineer eager to solve complex problems at a global scale. At Costco, we're building the next generation of…",,[],[],,IT Jobs,2026-04-02T09:36:08Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5686848039?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=FE358B37EE25A355FFE94D416E15972273F804C6
5689994074,Software Engineer in Test - AI/ ML,Software Engineer in Test - AI/ ML,RingCentral,"Bangalore, Karnataka",IN,,,,,,"Senior Software Development Engineer in Test (SDET 4) - AI & Agentic Platforms Location: Bengaluru, India (hybrid) | Type: Full-Time | Team: Engineering Reimagine How The World Communicates with AI We are building the backbone for the next generation of human communication. Imagine a system that doesn't just transmit voice and video, but understands it in real-time, transcribing, summarizing and retrieving context across millions of concurrent sessions We are seeking a Senior SDET (Level 4) to …",,[],[],,IT Jobs,2026-04-05T00:36:15Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5689994074?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=730470E633ADB5A01FCCEE6F7B30AF7F1D5DAFE7
5067536920,Software Engineer I - Syncade Developer,Software Engineer I - Syncade Developer,Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"BMS Hyderabad is an integrated global hub where our work is focused on helping patients prevail over serious diseases by building sustainable and innovative solutions. This important science, technology, and innovation center will support a range of technology and drug development activities that will help us usher in the next wave of innovation. Title: 2316 Software Engineer I - Syncade Developer Summary: The role is responsible for development, maintenance and support of the global Enterprise…",,[],[],,IT Jobs,2025-03-01T03:37:19Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5067536920?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=CF9FE1490B263713A1C6793FC10BD9EB024FC50F
5675177848,Lead Software Engineer - AI/ML,Lead Software Engineer - AI/ML,Cloudwick,"Bangalore, Karnataka",IN,,,,,,"About Cloudwick Cloudwick, an AWS certified data lake and advanced analytics partner, established in 2010 and headquartered in California, is at the forefront of data-driven transformation. We specialize in empowering organizations to harness their data's potential for profound insights. Our in-house creation, Amorphic Data Platform, drives our commitment to innovation. Visit our website to explore how we are revolutionizing the world of data. Amorphic Data Platform The Amorphic Data Platform i…",,[],[],,IT Jobs,2026-03-22T16:58:44Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5675177848?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=A0D96FC73DEB3E244043A47900E4F22C3386D7A3
4895852238,"Software Engineer II, Scrum master","Software Engineer II, Scrum master",Bristol Myers Squibb,"Hyderabad, Telangana",IN,,,,,,"Position: Software Engineer II, Scrum master Location : India At Bristol Myers Squibb, we are inspired by a single vision transforming patients lives through science. In oncology, hematology, immunology, and cardiovascular disease and one of the most diverse and promising pipelines in the industry each of our passionate colleagues contribute to innovations that drive meaningful change. We bring a human touch to every treatment we pioneer. Join us and make a difference. Position Summary: At BMS,…",,[],[],,IT Jobs,2024-10-09T21:30:18Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/4895852238?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=C3934651DC07FA34101135E749DE93818E9215C7
5683826368,Senior Software Engineer - .Net Developer,Senior Software Engineer - .Net Developer,Neighborly,"Bangalore, Karnataka",IN,,,,,,"Senior Software Engineer Company Overview: Neighborly is the worlds largest home services franchisor of 23 service brands and 3,900 franchise owners serving 9 million customers in nine countries, focused on repairing, maintaining and enhancing homes and businesses. The company operates online platforms that connect consumers to service providers in their local communities that meet their rigorous standards as a franchisor across 14 service categories at www.getneighborly.com in the United State…",,[],[],,IT Jobs,2026-03-31T09:35:27Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5683826368?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=FEE53E3A0D59A4F36EF2DAA2DF3BFE04C840B9F0
5680955807,Software Engineer Senior- Front end,Software Engineer Senior- Front end,Costco,"Hyderabad, Telangana",IN,,,,,,"Job Description: Position Summary: Global Digital Experience (GDX) is looking for a passionate expert level front-end engineer eager to solve complex problems at a global scale. At Costco, we're building the next generation of retail technology, and we need talented individuals to drive our digital transformation. We're a company that not only delivers exceptional value to millions of members worldwide but also deeply values its employees, fosters a culture of innovation, and offers genuine opp…",,[],[],,IT Jobs,2026-03-28T09:36:25Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5680955807?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=72AE3FF22C79E060C50E92B34C720F363A293C2F
5651906508,Senior Software Engineer II_IHC426,Senior Software Engineer II_IHC426,Marriott Tech Accelerator,"Hyderabad, Telangana",IN,,,,,,"About Us: Marriott International Inc. , headquartered in Bethesda, Maryland, USA, was founded in May 1927 by J. Willard Marriott and Alice S. Marriott with a modest nine-seat A&W root beer stand. Guided by the family's leadership and core principles, Marriott International today has grown into a global hospitality giant, operating approximately 9,000 properties and over 30 leading brands in more than 140 countries and territories. From such humble beginnings to becoming the worlds largest hotel…",,[],[],,IT Jobs,2026-03-03T08:21:48Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5651906508?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=2B2FF03C93BD7B95B5336E0FADA802EAD6292012
5680959550,Java & Cloud Software Engineer - Analyst,Java & Cloud Software Engineer - Analyst,MSCI Inc.,India,IN,,,,,,"Your team responsibilities: The Sustainability & Climate (S&C) Engineering Team is responsible for designing and building scalable, cloud-native data platforms that power the firm’s sustainability and climate analytics. The team develops distributed microservices, data ingestion frameworks, and processing pipelines that handle large-scale ESG and sustainability datasets with high accuracy and reliability. Key team objectives include: Building and maintaining cloud-based microservices for large-…",,[],[],,IT Jobs,2026-03-28T09:42:53Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5680959550?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=ADEDA0FD87838F3CC11D5E269D8F4FBEEDF08186
5501348015,"Software Engineer 2a, International eCommerce","Software Engineer 2a, International eCommerce",Costco,"Hyderabad, Telangana",IN,,,,,,"Position Summary: Software Developers are responsible for designing, developing, and implementing complex enterprise software solutions. Individuals in this role collaborate closely with technical and non-technical roles such as data modelers, architects, business analysts, data stewards, and subject matter experts (SMEs) to provide design, technical analysis, development/configuration, testing, implementation, and support expertise representing the interest of the business across the enterpris…",,[],[],,IT Jobs,2025-11-18T12:32:15Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5501348015?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=FF6D442D62BD3B6F51E54B45E3723BDB4C6093A8
5634050013,Senior Associate - Lead Software Engineer,Senior Associate - Lead Software Engineer,Deutsche Börse Group,"Hyderabad, Telangana",IN,,,,,,"Job Description: About Deutsche Börse Group: Headquartered in Frankfurt, Germany, Deutsche Börse Group is a leading international exchange organization and market infrastructure provider. They empower investors, financial institutions, and companies by facilitating access to global capital markets. Their India center is located in Hyderabad, serves as a key strategic hub and comprises Indias top-tier tech talent. They focus on crafting advanced IT solutions that elevate market infrastructure an…",,[],[],,IT Jobs,2026-02-18T09:39:28Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5634050013?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=1FE948B96C72DE11304FC62674C7E58EF16E7BC6
5548130872,Software Engineer II (Cloud /AI),Software Engineer II (Cloud /AI),Best Buy,"Bangalore, Karnataka",IN,,,,,,"Key Responsibilities: Contribute to the delivery of complex solutions, breaking down big problems into smaller pieces Actively participate in team planning activities Help ensure the quality and integrity of the SDLC for their team and identify opportunities for improvement in how the team works, through usage of recommended tools and practices. Able to triage complex issues independently Aware of the technology landscape, help to plan delivery of coarse-grained business needs spanning multiple…",,[],[],,IT Jobs,2025-12-19T08:55:55Z,Adzuna,adzuna,https://www.adzuna.in/land/ad/5548130872?se=lDWa7oU58RGc9_1NsXJydQ&utm_medium=api&utm_source=763b212a&v=201DD3D9DA2DCC3CCFA43FDFEC19CAAD6A47D2CF
